Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ42,OUT035,1746.4511612964657
FDZ34,OUT027,5392.10918992165
FDA52,OUT018,2818.774509127572
NCR29,OUT013,882.2996176166853
FDT48,OUT035,3441.4166234003815
DRJ51,OUT019,660.907474648645
NCS54,OUT046,2811.7923399213123
FDV01,OUT035,2480.9583998564062
DRG51,OUT027,4030.4302356778944
NCG42,OUT013,2143.972833174145
FDA51,OUT049,1900.4010221137644
FDV19,OUT010,504.14116785774627
NCT18,OUT045,3076.015314880117
NCS41,OUT045,3119.464533702291
FDO03,OUT046,3918.9975475933165
FDL12,OUT010,222.07165464470464
FDY37,OUT010,561.1586925476096
FDI58,OUT049,1493.5598966093403
FDT28,OUT018,2083.7733410529763
NCC42,OUT010,561.0292613425586
FDO01,OUT017,2097.271786173262
FDJ02,OUT013,2424.194104290805
FDQ04,OUT018,554.9921056759644
DRL47,OUT013,2053.508010670752
FDZ32,OUT035,1758.6208347193692
FDC35,OUT035,3638.706795523197
FDX14,OUT045,1076.593660071666
FDZ35,OUT013,1668.7733126814248
FDL14,OUT013,2430.150190410611
FDO04,OUT049,920.2611813811488
DRK11,OUT017,2470.29117811922
FDB44,OUT018,3224.3857091163627
FDZ50,OUT049,3166.3959450441484
FDI12,OUT027,2445.891923381459
FDU43,OUT017,4083.4776343972817
FDD58,OUT010,557.6329554751275
FDB27,OUT017,3258.993042488875
FDB04,OUT018,1123.805184756528
NCO17,OUT013,1931.9076036368087
FDL12,OUT017,941.1082280162516
DRJ13,OUT049,2655.219821874098
FDD57,OUT045,1563.944113473898
FDW19,OUT035,1851.8588709347396
DRD27,OUT018,1240.4282866347082
FDH27,OUT027,3505.5575978874213
NCW30,OUT027,5714.753041390227
FDR40,OUT018,1113.1481529725693
FDG05,OUT013,2453.599444036648
NCY41,OUT019,129.4898684204562
FDI38,OUT018,3174.0255467918005
FDR20,OUT046,702.5357079082396
FDE09,OUT017,1812.1046416777197
FDN50,OUT019,401.60494941138603
DRF27,OUT045,2351.540610255353
DRF51,OUT013,674.5290040587381
NCO02,OUT019,352.68564571003816
FDB51,OUT027,1730.939283436695
FDJ50,OUT013,887.6624119276213
FDN52,OUT013,1352.7746249883226
FDX14,OUT013,1225.5732607249709
FDT27,OUT019,623.1419002519805
FDV10,OUT013,702.4168855435984
FDU33,OUT046,717.0082631834729
FDU58,OUT046,3023.916241645816
NCP42,OUT027,5440.851667687696
FDL51,OUT027,5889.269548773077
DRH15,OUT027,1180.3418576272427
FDU16,OUT017,1413.575159813882
FDW15,OUT017,2465.4248876292986
FDQ44,OUT045,1949.7826200884037
NCI06,OUT027,4754.259928673395
DRK23,OUT019,719.0348026825214
FDC28,OUT035,1778.2988685424775
NCY17,OUT019,152.78698429143378
NCV05,OUT018,2118.819073321491
FDM34,OUT019,374.84582181378903
DRD60,OUT027,5230.752943666945
FDT38,OUT046,1270.9135938761715
FDQ57,OUT018,2089.2890700671364
FDE59,OUT027,1067.0430243464236
NCM43,OUT046,2625.9355312014372
DRI51,OUT049,2899.8958679223956
NCG30,OUT017,2070.6142789032374
NCK54,OUT035,1953.447722473638
FDQ16,OUT019,339.3432249488992
FDI36,OUT013,3085.971186166788
FDX16,OUT027,3651.5905586954814
FDA34,OUT046,2874.1864144944066
FDJ48,OUT018,3170.066621289408
FDU47,OUT035,2177.490123305944
FDS39,OUT046,2137.5207308581876
FDD11,OUT046,3903.6816055643158
FDM16,OUT027,1984.9920783210487
FDU56,OUT018,2994.7084110461174
FDQ32,OUT017,2108.799248162688
DRK35,OUT013,701.303171380213
FDA58,OUT049,3836.896242893878
DRG48,OUT019,391.2991170930109
FDT59,OUT010,802.6351616464307
FDQ31,OUT019,394.3510801347266
FDS51,OUT018,873.7105130708385
FDW32,OUT027,2315.5280292957473
FDI15,OUT027,6233.570583517729
NCV30,OUT017,1040.3611734289743
DRG25,OUT049,3159.69096909599
FDT02,OUT013,677.2124338434976
FDO33,OUT027,2996.8204610420075
FDP38,OUT035,846.1857153989888
FDZ45,OUT035,3237.98145053766
NCA54,OUT027,4800.148687128762
FDU33,OUT017,811.7425717786832
FDN58,OUT017,4028.130504136556
FDI05,OUT045,1152.5401327631714
FDM57,OUT019,407.10933773004007
NCS42,OUT027,2365.1948458792826
FDB57,OUT045,3792.7380012378308
FDC03,OUT045,3116.049855867027
FDZ58,OUT013,2019.9707148963078
NCK29,OUT045,1961.3907690124518
NCR53,OUT045,3710.3290951376325
FDE26,OUT027,3623.6011432915525
FDU52,OUT049,2457.964705929999
FDE41,OUT027,2193.0982854774875
FDU38,OUT018,2882.614852736381
FDA52,OUT017,2851.6421860004084
FDW46,OUT046,1019.9453871277917
DRI59,OUT035,4039.149819023476
FDT38,OUT035,1381.3733563052651
FDL33,OUT018,3053.958872140318
FDQ01,OUT027,5775.518527213302
FDJ08,OUT046,2900.698479591457
FDQ47,OUT049,735.5746283069834
NCZ18,OUT013,3860.716754356239
FDE29,OUT017,988.6366714868172
FDF10,OUT027,3659.1592706524984
FDC48,OUT049,1345.3892692279126
FDY58,OUT013,4012.7459504242393
NCX30,OUT010,941.7072917943902
FDV11,OUT013,2888.7669616981475
FDT46,OUT046,756.5388080448889
DRD01,OUT019,285.23840949169085
FDQ11,OUT013,4121.1188066010845
NCM41,OUT017,1544.5737747814624
NCC55,OUT013,694.0824286546673
FDG45,OUT027,5593.15177713825
NCQ54,OUT049,2895.9221480121514
FDM34,OUT045,2042.8362608499945
FDD17,OUT019,857.1293935373257
FDN38,OUT027,6156.509706649468
FDB53,OUT018,2116.0746151308354
NCL06,OUT035,3944.1117153761065
NCV18,OUT019,405.0456927092183
FDX25,OUT013,3184.034906986586
FDB39,OUT046,853.6969393531167
FDC33,OUT049,3182.759034393365
NCO14,OUT018,573.7019978710765
FDA58,OUT027,6056.470048212312
NCQ02,OUT017,3153.6936667492905
NCR53,OUT017,3810.0686649904824
FDN52,OUT046,1318.4253903337508
FDG26,OUT046,3882.072082413603
FDE23,OUT027,1284.3156867503426
DRI37,OUT013,905.0605776225552
DRH37,OUT018,2509.5555777872037
FDO01,OUT035,2024.5616387722032
FDK45,OUT049,2054.8643556174607
FDP23,OUT049,3657.2873116243404
FDM33,OUT035,3806.5451419566325
FDD36,OUT017,1978.9260262510677
FDL56,OUT017,1409.8891498343812
FDT27,OUT010,736.4699949762856
FDG52,OUT017,770.4092969508779
NCL42,OUT035,4113.649527938407
DRJ24,OUT046,2906.844287330262
FDV38,OUT046,817.2351659452563
FDT35,OUT045,2742.1860535585524
FDY51,OUT045,3746.9859121217482
FDC37,OUT017,1756.3053076725691
NCP43,OUT013,2842.449041771313
FDO33,OUT045,1796.6143105086721
FDW04,OUT018,1732.7837555276772
NCC31,OUT046,2362.1020002466707
FDK22,OUT049,3652.4100826197955
FDJ50,OUT017,967.0845107956595
FDV13,OUT017,1519.2233380007417
DRL60,OUT017,2452.0104026842964
FDW03,OUT017,1790.5709009584732
FDY27,OUT035,2803.2275635247156
FDB39,OUT027,1643.3483403758742
FDU59,OUT045,2578.7251296612935
FDZ57,OUT049,2184.992107031271
FDO21,OUT049,3831.8640944367316
FDS43,OUT018,2967.4989813238067
FDU28,OUT010,527.9653775330734
FDC51,OUT010,592.8311284831353
FDW16,OUT010,539.1151471032836
FDP32,OUT010,554.893581360855
FDB60,OUT019,623.98874640228
NCQ30,OUT046,1884.628874161323
FDD26,OUT049,3202.2195496634276
FDI44,OUT045,1250.9487567275082
DRH23,OUT046,864.5350483491451
FDO44,OUT046,1686.2286409641256
FDG04,OUT046,2954.8923949252203
FDM32,OUT027,2374.540339702691
FDM09,OUT013,2779.5816797689954
FDZ47,OUT013,1527.733413456066
FDM40,OUT027,3537.445338706689
FDY48,OUT017,1754.4752679145258
NCM30,OUT045,722.307459580882
FDX36,OUT010,667.023825546271
DRF03,OUT017,742.5908381203218
FDN51,OUT049,4160.905245457067
FDM57,OUT049,1327.7826774538876
FDB35,OUT049,1542.5328080182792
FDY13,OUT027,2144.8872562729007
FDA37,OUT017,2106.006460987356
NCX53,OUT017,2221.766754675831
FDD59,OUT018,1112.9890122312843
FDX10,OUT019,116.55446357047288
FDC03,OUT018,2975.5405671933895
FDW43,OUT035,3902.6723134174417
FDW10,OUT046,2641.367072474836
FDY14,OUT027,6324.459571502412
FDV43,OUT045,755.4422133826547
FDO40,OUT013,2427.731825831023
FDP46,OUT027,2399.211999989529
NCE43,OUT019,413.1920368045739
FDD05,OUT035,2006.112700198373
FDJ60,OUT010,429.6441594031739
DRE27,OUT018,1245.0362612042466
FDO11,OUT035,4361.348452354149
DRG11,OUT027,2561.634141542798
FDK33,OUT010,689.2318803586214
DRM23,OUT045,2744.2159413714685
FDJ02,OUT027,3713.831052208838
NCZ05,OUT045,1616.475504765285
NCL30,OUT013,2078.1073558755124
FDZ19,OUT018,2715.1901792009053
FDM45,OUT049,2092.9787018644565
FDO36,OUT046,2779.352168566307
NCK31,OUT045,810.0604064953588
DRJ37,OUT045,2372.259519840557
FDP24,OUT018,1562.3335080976321
FDF46,OUT013,1884.0587092837266
FDX46,OUT019,304.6132510326492
NCL18,OUT045,2886.0955706578766
FDJ26,OUT013,3503.5110304621953
FDJ07,OUT045,1834.9329767549461
FDY15,OUT013,2323.9356920105038
DRG01,OUT045,1137.214287723495
FDF58,OUT045,1049.8997858192674
FDZ14,OUT019,346.87728832077846
FDP31,OUT049,1007.0353192485467
FDH45,OUT013,713.4510115720705
FDA09,OUT010,397.3927191466707
FDW31,OUT035,3167.041647892707
FDA57,OUT046,683.9176790565217
NCE55,OUT035,2883.694330816913
FDC17,OUT019,676.8340463615506
FDC59,OUT013,1023.3332835382834
FDA22,OUT013,2819.6970819553467
FDK52,OUT035,3932.441474389037
NCM26,OUT046,2284.598461486633
NCT53,OUT035,2699.493205895031
FDW45,OUT018,2101.587307902897
NCI18,OUT035,4000.3134782817656
FDE38,OUT018,2514.5914009860853
FDF08,OUT019,395.7165752766044
FDY58,OUT010,955.2551205933038
FDF58,OUT019,342.1352087640714
FDX39,OUT017,3859.971893912048
FDB44,OUT049,3861.499983837885
FDF28,OUT013,2083.8326535001956
FDE39,OUT013,1856.6542891565898
FDT37,OUT018,3418.418401180228
FDZ45,OUT017,3285.6677376228263
FDO40,OUT035,2498.8097121110404
FDM57,OUT027,2244.444623347003
DRG36,OUT017,2885.80537644838
FDY36,OUT010,370.03672924887286
DRL60,OUT027,3526.929321517611
FDS25,OUT019,341.89766958651956
DRF49,OUT027,2847.0840359909803
FDP16,OUT045,3886.3786176274416
FDS60,OUT049,2781.5772047288224
FDU15,OUT027,1080.9096987117805
FDK43,OUT046,1991.7877609930138
FDN25,OUT046,864.7316984228048
FDE53,OUT049,1699.354754817033
FDB22,OUT013,2422.7274942555905
FDE39,OUT017,1963.062174820137
FDX35,OUT035,3978.6084881917086
NCG54,OUT049,2857.836694186033
FDH27,OUT035,2407.716303054473
NCK42,OUT013,3564.6840782363415
FDS25,OUT049,1727.093070059335
FDI10,OUT018,2774.6852771931317
FDU35,OUT035,1713.9134382069935
FDI04,OUT017,3262.652770641341
DRK23,OUT035,4332.867567465372
FDB53,OUT019,390.66260572727214
FDY02,OUT049,4250.457537722432
FDM60,OUT035,763.0040318832064
NCJ31,OUT010,655.0894641765209
DRP35,OUT017,2107.071652961932
NCQ30,OUT018,1665.1592705522148
DRL11,OUT010,528.5333074793406
FDU01,OUT013,3083.752384933828
FDR39,OUT035,2930.925341893864
FDO08,OUT046,2621.5595152056935
FDC02,OUT045,4354.509305123247
NCZ29,OUT035,2108.013336319259
FDF29,OUT010,570.1935972794369
FDZ23,OUT017,3187.620323265811
NCU53,OUT018,2433.8633522650152
NCW30,OUT013,3999.722391284768
NCM26,OUT027,3553.7043291266314
FDV50,OUT027,3227.168693076804
FDW15,OUT049,2452.9528178046126
FDI35,OUT027,5137.0698680466885
FDO11,OUT017,4403.700608757727
FDN48,OUT046,1445.5078588053382
NCA17,OUT049,2404.699985818079
NCN54,OUT013,1257.6375472173872
FDP22,OUT013,778.7934033074073
NCB54,OUT035,2099.815270520101
FDD08,OUT045,731.1207320331756
DRM48,OUT010,65.1240325728866
FDG41,OUT027,2820.8104406072716
FDE44,OUT027,1498.2555117287418
FDE26,OUT035,2373.4043007413443
NCS38,OUT013,1929.6274669355373
NCJ54,OUT018,3398.9089860150225
FDI40,OUT019,339.38337900875166
FDN45,OUT018,3119.416868508742
FDU43,OUT046,3801.342504454383
FDI04,OUT010,546.0233952449836
NCC07,OUT018,1331.167006089083
NCC07,OUT019,355.54031266806436
NCD18,OUT045,4003.19238211714
FDU55,OUT035,4495.310028111453
FDX59,OUT035,748.7704226541446
FDR52,OUT049,3095.8353702191066
NCP17,OUT013,1001.2447516756658
FDQ32,OUT045,2003.7718341764264
NCT17,OUT049,3148.412791213605
FDO10,OUT049,946.1158294568677
FDE32,OUT049,694.0872129656999
FDN44,OUT045,2528.704427212393
FDH02,OUT035,1523.5145174448446
FDK60,OUT013,1578.4575780235373
FDS24,OUT019,338.98679023864474
FDL03,OUT010,605.8261277253738
FDB46,OUT027,5547.33193405809
FDO48,OUT049,4023.836920013872
FDZ39,OUT049,1696.7585219829034
FDT02,OUT027,1029.860764269343
FDC50,OUT013,1589.6993195191562
FDP39,OUT035,867.3884885935855
DRG15,OUT018,766.6978155690223
FDP10,OUT018,1298.921106431799
FDF53,OUT027,5211.669297795262
FDN34,OUT045,2800.0772096339883
FDK02,OUT045,1969.7153603867625
FDC23,OUT045,2973.2130190255803
FDJ10,OUT019,386.0190907939112
FDE53,OUT035,1750.7232625448125
FDR25,OUT035,4032.218203060477
FDW50,OUT046,2585.6159082304184
FDS09,OUT049,849.3386434680518
FDW49,OUT010,384.5883165596783
FDU51,OUT046,2742.7504427201225
FDF28,OUT018,1666.8283512138153
NCY30,OUT018,2741.026965301343
FDD44,OUT045,4269.865705323338
FDX09,OUT017,2960.7123565612665
NCF30,OUT013,2139.798841965594
FDZ50,OUT019,529.8245282480867
FDW37,OUT013,1465.1382033576776
FDD11,OUT049,4095.120745304937
DRH39,OUT018,973.6398493670113
FDA36,OUT049,3122.336062553352
NCG43,OUT049,1479.943257487794
FDF02,OUT035,1729.7505586768398
FDP57,OUT027,2584.26213707388
NCE42,OUT017,3746.233918961305
NCR38,OUT027,6318.227973595891
FDP03,OUT019,383.51200070015756
FDO51,OUT035,787.8596816803987
NCQ42,OUT046,1916.9973556939365
NCM41,OUT046,1402.1368678463643
FDH48,OUT027,2221.668331971098
DRF60,OUT046,3851.170851720303
FDJ27,OUT035,1718.718601888104
FDQ14,OUT013,2358.5988333607147
FDN27,OUT017,1827.7152903937229
NCQ02,OUT046,2951.806005112704
FDJ33,OUT049,2106.3958393667
FDP07,OUT027,5517.535460889228
DRE01,OUT049,3937.3904728597686
FDU36,OUT045,1565.7040605795805
FDL28,OUT017,4127.360552075696
NCX53,OUT046,2071.33795099922
FDZ39,OUT013,1661.504279230094
NCP42,OUT013,3103.854952907452
FDJ14,OUT035,1363.7433863730303
FDK04,OUT049,915.1346379389068
NCC19,OUT017,3084.926734225519
FDS09,OUT018,680.049053504194
FDZ02,OUT046,1525.3221853891046
FDD35,OUT018,1668.001551039528
NCY42,OUT017,2334.5778880119974
FDB05,OUT045,3653.778525651469
FDF20,OUT035,3183.2929240365524
NCO41,OUT018,1260.7137479757002
FDC40,OUT027,2089.2389794908154
FDV58,OUT045,2624.635301751918
FDZ57,OUT045,2074.274479826769
DRM35,OUT046,2843.6257809087638
DRN36,OUT018,1251.8551392572267
FDQ13,OUT046,1291.9397373540235
DRO35,OUT010,561.5179047744932
NCD43,OUT035,1761.2730994038811
FDA51,OUT018,1459.7451536193118
NCX17,OUT027,7303.939526380398
NCZ17,OUT049,741.0480761183153
FDR11,OUT027,3913.0856024354516
FDW34,OUT049,4052.507956475476
FDN50,OUT017,1588.468970240376
FDS09,OUT046,767.4115111207174
FDS48,OUT018,2113.1438336617316
FDL44,OUT049,2727.7978448766166
DRF48,OUT018,2843.7397757563795
FDA14,OUT018,2081.4107036945643
NCD30,OUT049,1617.0100913964031
FDI16,OUT017,866.0852606966399
NCG06,OUT035,4160.7726758840745
DRZ24,OUT035,2005.2714327063304
NCS17,OUT045,1536.238527016531
FDB37,OUT045,3866.257798312215
FDE10,OUT035,2149.825365112564
FDC57,OUT045,3035.966993538145
FDM12,OUT018,2931.3778610875106
FDE24,OUT049,2212.2916022395266
FDW22,OUT045,3664.08500247254
DRD01,OUT027,1635.3283526970135
NCZ18,OUT027,6292.391923779925
FDN49,OUT045,710.9350821779597
FDR22,OUT035,1959.1088876826939
FDV08,OUT019,157.73566781313505
FDY39,OUT046,3063.9961373932056
FDV36,OUT049,2129.736282238634
FDO60,OUT045,762.0316896737381
FDU04,OUT027,3281.459212433002
FDR20,OUT027,1284.3914735067224
FDW19,OUT019,351.27048642262
FDU40,OUT049,2853.4505293627226
FDK15,OUT045,1536.5996115572048
DRF15,OUT035,2442.54776487733
FDQ25,OUT017,2954.1051337655263
FDI48,OUT019,261.2524580311634
FDS49,OUT046,1244.5646945242613
FDV22,OUT046,2455.8506769078745
NCV42,OUT046,1644.0821825897217
FDX26,OUT046,3001.6796005411225
FDI33,OUT018,1204.5570450513428
FDZ14,OUT049,2045.4099144840895
FDG10,OUT013,895.6697199634136
FDM38,OUT018,664.1187380061286
FDG26,OUT027,5654.702477868486
FDH46,OUT035,1759.725963390108
FDN13,OUT018,1271.8536176259752
FDU57,OUT035,2435.8244492821927
NCI06,OUT046,2842.524825210666
FDM38,OUT045,866.8679464952749
NCG42,OUT010,535.1476464213291
FDL39,OUT045,2860.2315193471613
FDT31,OUT019,586.7026027891629
FDV59,OUT013,3527.875964297126
FDB49,OUT035,1759.509013475205
FDD58,OUT049,1693.4628966406854
DRN59,OUT046,732.6415301335512
FDX48,OUT049,2474.1991590075104
FDQ11,OUT049,4269.125792829682
FDY12,OUT049,904.2025263562385
FDQ11,OUT045,4129.50231895929
DRI11,OUT017,1965.4717644211803
FDY32,OUT027,4132.594351888974
FDS51,OUT045,945.0216031528801
FDR19,OUT010,483.39406652831764
DRB13,OUT018,2804.231923130444
FDS21,OUT035,1069.3456911308351
FDQ40,OUT045,2829.361378582531
NCE55,OUT013,2789.5521870746948
FDX43,OUT027,4071.8046879728336
FDS12,OUT049,2120.8513402065423
DRK01,OUT027,2463.5818677050497
FDN25,OUT017,945.2258259527509
FDB60,OUT046,2982.157338301689
FDQ13,OUT017,1408.6931345100095
DRK13,OUT045,3029.781348882871
DRF25,OUT018,533.9766301292203
NCD42,OUT019,145.67559328022173
FDW25,OUT045,1377.4850341224133
NCV29,OUT027,4790.02255510459
NCK42,OUT035,3753.497993503022
DRJ13,OUT027,3804.3115335516272
DRD15,OUT017,3859.8746136101336
FDM27,OUT045,2379.6780377307673
FDZ50,OUT018,2949.0959050564934
FDC04,OUT046,3790.756754693135
FDF50,OUT049,2978.081558714757
FDP15,OUT045,4111.385542707025
FDK46,OUT035,4276.621599192161
FDZ56,OUT018,2664.092898567812
FDY60,OUT049,2424.2764683122687
FDB10,OUT035,4072.816691597609
FDR57,OUT045,2364.5496557434626
FDU58,OUT049,3156.53766947921
FDH02,OUT046,1402.6971043849726
FDP48,OUT013,3176.442393910985
FDI46,OUT035,4230.858717176329
FDW56,OUT013,3202.695591635483
NCM19,OUT010,590.4156901942016
FDS50,OUT027,5674.134957983387
FDK24,OUT013,727.7488000372138
FDO36,OUT017,2933.0795942770037
FDK45,OUT027,2938.443534822386
NCL05,OUT045,773.9849040825584
FDL32,OUT018,1491.2841690021212
FDA28,OUT049,2123.002726362858
FDY36,OUT018,1006.8821878061818
FDP32,OUT018,1676.676479961719
FDL50,OUT046,1953.5609766873615
DRC24,OUT049,2464.1468725819714
NCS18,OUT017,1750.7170935286103
FDD16,OUT017,1204.9465935979115
NCV18,OUT013,1355.243820986842
FDX07,OUT046,2991.49472567567
NCZ05,OUT027,2591.877082730488
NCI31,OUT013,685.2857551569693
FDK14,OUT049,1348.125000069525
NCR06,OUT045,754.20935828151
NCF54,OUT049,2900.198349507604
DRG23,OUT010,505.7557686493527
FDD53,OUT046,697.0842786402502
NCM31,OUT027,3330.6148350550416
FDT16,OUT017,4139.704861216237
FDR40,OUT035,1371.361256513882
DRG25,OUT017,3256.067696791707
FDT10,OUT035,1002.0226347889728
FDY32,OUT013,2687.5055255682137
FDN50,OUT035,1582.6333339280238
FDZ35,OUT019,384.84706289130213
NCP54,OUT045,1998.1827203132007
NCD07,OUT035,1885.4851713175067
FDS02,OUT018,3137.2994441829564
DRN59,OUT018,622.1268875090341
DRB24,OUT013,2441.372197985146
FDP37,OUT027,3430.7666798522428
DRB01,OUT018,2905.2015029439
FDR47,OUT046,2968.4951800243875
NCM31,OUT010,555.5132476795112
NCF06,OUT027,5593.290802473931
NCV17,OUT027,3299.7291702422876
FDS10,OUT049,2915.3323538557474
FDN52,OUT035,1403.2920012837842
FDZ48,OUT013,1881.7991063587374
FDJ48,OUT049,4213.07019216899
DRB13,OUT027,4704.168374860158
FDV59,OUT017,3788.5111061950615
FDL32,OUT035,1828.845935125078
FDZ12,OUT035,2189.9258440174044
NCR06,OUT027,1038.702025996317
FDP51,OUT017,1967.0226267815035
FDY22,OUT013,2170.4881461014343
FDZ38,OUT049,2939.8700075170827
NCO54,OUT035,951.6510306028597
FDR23,OUT035,2924.353404590282
FDM38,OUT049,917.7774518784776
FDS25,OUT013,1870.3831345498213
FDZ22,OUT013,1316.168613964108
FDZ20,OUT019,1138.0750260020475
FDD45,OUT010,529.0760500947484
FDN03,OUT049,4178.332888689371
NCW30,OUT046,3734.9716890011646
FDY24,OUT027,1851.6326894048968
FDJ26,OUT019,566.486847899312
FDM15,OUT049,2485.747573820565
NCW54,OUT027,1759.7682713415488
FDA23,OUT045,1604.5779408446072
FDA39,OUT019,158.01233528058737
FDZ12,OUT017,2361.7968986391006
NCB42,OUT046,1809.8252957110528
FDL16,OUT046,730.7397012693665
FDO24,OUT019,471.80023083685705
NCP42,OUT046,3006.4244248110326
FDR19,OUT018,2070.1981190464353
DRL01,OUT045,3911.0849559174576
FDV37,OUT046,2939.141495296231
FDI41,OUT010,505.57891834773477
FDF58,OUT049,1027.32136022666
NCF43,OUT018,1762.4793078151522
FDN02,OUT049,3668.960733436821
NCP41,OUT035,1758.6467894952405
NCY17,OUT027,1256.6368881291266
FDL58,OUT027,5447.152430946013
NCA30,OUT027,4876.470670307486
FDE46,OUT018,2103.903466516004
FDY38,OUT035,3849.508387466849
NCH29,OUT027,2399.448247635486
FDO20,OUT045,3716.9714193371415
FDP44,OUT018,1321.9597820457911
FDM02,OUT027,2398.701376265742
FDJ14,OUT027,2162.807461935354
FDH04,OUT010,535.6990923828954
DRK23,OUT046,3989.0841059690943
NCW05,OUT046,1556.1599052912522
FDF12,OUT049,2448.296866207183
FDL51,OUT019,560.4084995452689
FDN03,OUT018,3473.2402761919047
DRJ37,OUT049,2461.487252504412
FDM12,OUT019,523.2968966526055
FDA16,OUT045,3870.5380812331973
NCB07,OUT017,3224.523609462186
NCI17,OUT019,346.3479242101187
FDR51,OUT046,2297.7692442627886
FDJ55,OUT045,3825.229170381812
NCZ17,OUT013,700.3009584883957
FDU25,OUT013,920.9180187721483
NCG18,OUT045,1642.3849833250802
DRM11,OUT017,4075.066816438129
FDH16,OUT035,1492.1511541137018
FDZ04,OUT018,807.8588954081599
NCX53,OUT035,2248.4351636868605
FDX38,OUT027,1303.0702742246795
FDX09,OUT046,2806.1269649273777
NCW05,OUT018,1316.7970211696131
NCS41,OUT017,3222.0200557081007
FDI26,OUT046,2761.8005612783927
NCZ41,OUT027,3319.0278937135954
NCK06,OUT046,1942.380510024349
FDX23,OUT027,2459.43101351808
NCA42,OUT046,2391.0754931345837
FDC20,OUT049,916.6729182323714
DRC49,OUT018,1989.7669465737831
FDX01,OUT013,1916.1193239177203
FDC08,OUT045,3552.921976979137
FDC02,OUT017,4823.3573211380535
FDK10,OUT045,2734.4264932164187
DRC24,OUT013,2444.400032900703
FDW16,OUT019,365.33248481525237
NCU06,OUT018,3343.18715339276
DRA59,OUT045,3014.909315445869
FDR24,OUT019,389.464074164797
DRL35,OUT018,551.4199769923234
FDA49,OUT013,1337.2173630429243
NCC55,OUT046,688.9441284088474
DRD24,OUT019,374.45057105111766
NCE55,OUT049,2915.111146846214
FDT33,OUT045,2840.107524236017
NCT53,OUT013,2648.1495119544
FDS26,OUT046,3545.758719526596
FDL22,OUT018,1216.2683300408075
FDP44,OUT017,1732.8549227317842
FDC52,OUT018,2071.7063131591485
FDI53,OUT010,439.275827282697
FDZ23,OUT046,2990.8429098777574
NCT18,OUT013,3097.3243080241755
FDR13,OUT046,1815.589350609606
FDB09,OUT010,569.4740301697645
FDZ60,OUT013,1636.9962316301792
FDB11,OUT046,3836.73495437213
FDC10,OUT018,1480.4985237666003
FDW56,OUT035,3306.449895966494
FDK14,OUT027,2179.751496914373
DRE27,OUT027,2568.1267819276572
FDA38,OUT017,3946.5324766713493
FDT11,OUT045,3007.6532448533508
FDP15,OUT035,4329.915897864632
FDV27,OUT035,1431.8387322162598
FDS36,OUT027,2615.9032240148845
FDY40,OUT027,1334.873030054548
NCF19,OUT049,840.588567852719
FDF53,OUT045,2876.6667601877325
FDS14,OUT027,3595.7792830670082
FDE56,OUT046,1004.607001570738
FDZ19,OUT035,2838.571809883075
FDZ46,OUT013,1828.2225140185976
FDR16,OUT046,3462.9003039390996
FDG29,OUT018,532.8743283274147
NCE30,OUT017,3600.539305842976
FDZ40,OUT046,859.0285828014831
FDG58,OUT018,2128.3454343635367
DRH03,OUT013,1544.711668824654
FDZ47,OUT045,1497.7501988936606
FDV04,OUT018,2150.4054140849594
FDZ10,OUT018,1660.4244274887121
FDG46,OUT017,1975.5103031889705
NCF07,OUT045,1570.871082596784
FDY44,OUT035,3211.2020923637697
FDB21,OUT013,3791.4603365830462
FDS20,OUT035,3177.457238997537
FDS49,OUT049,1303.7302631629764
FDX55,OUT027,5469.63180359081
NCQ02,OUT018,2902.89243064717
FDR25,OUT013,4556.2001333598
DRG39,OUT045,863.2867692420231
FDB46,OUT046,3402.9660590681297
NCC30,OUT018,2735.7908583424237
FDE58,OUT035,1937.556003458835
FDC05,OUT019,525.5336903912303
FDY15,OUT046,2312.730513428984
FDG14,OUT046,2330.6051059203814
FDL08,OUT049,3982.7611378118377
FDQ47,OUT013,698.2246548414578
FDN12,OUT035,1820.5658254763005
FDW10,OUT013,2750.299433837801
FDD02,OUT035,1951.1963079588143
FDX35,OUT010,723.7641829517203
FDT35,OUT046,2677.816048854571
DRN47,OUT019,473.74736965122173
FDB11,OUT010,798.7281127161467
FDN20,OUT045,2752.8530599847695
FDB59,OUT035,3247.696857956692
FDJ58,OUT045,2841.4776519333604
FDU60,OUT046,2675.75031843206
FDS03,OUT049,1095.5356924528612
FDU40,OUT019,486.9238592353265
DRH15,OUT049,796.3705179168029
FDD04,OUT027,3518.9026575195885
FDQ01,OUT046,3519.4637763474902
FDF28,OUT035,2099.5122965607347
FDD22,OUT010,562.5635761517021
FDY19,OUT046,1794.9654851762143
FDN33,OUT035,1560.3348573155758
FDV36,OUT035,2122.8701940727847
FDW01,OUT010,515.2779866280409
FDJ28,OUT049,3155.1239035514063
FDB17,OUT035,2980.678651358664
FDM40,OUT049,2175.2135938834026
FDV46,OUT045,2147.7606409770005
FDQ44,OUT049,1938.6295970516928
NCD42,OUT046,711.660861998791
DRH37,OUT046,2600.6260929948135
FDR10,OUT018,2507.653855146808
NCD06,OUT027,1329.9509750547754
FDI53,OUT046,2526.990478639734
FDG16,OUT035,3686.004544063836
DRB25,OUT046,1591.6018073471237
FDY09,OUT046,2782.963599443081
FDX48,OUT045,2427.1149029397534
